query_index,neighbor_rank,neighbor_index,distance,query_team_hash,neighbor_team_hash,query_species,neighbor_species,neighbor_occurrence_count
0,1,46,0.3212539553642273,dca36b3fe686f36e,352e64de1fd517ea,Golurk | Torkoal | Farigiraf | Lucario | Aromatisse | Kangaskhan,Audino | Flapple | Liepard | Conkeldurr | Aurorus | Kangaskhan,1
47,2,40,0.24672311544418335,3f5bf5a63ada1032,17179e9bb791e30b,Espeon | Skarmory | Klefki | Sharpedo | Heliolisk | Hydreigon,Golurk | Delphox | Bellibolt | Appletun | Froslass | Passimian,1
47,3,70,0.31989991664886475,3f5bf5a63ada1032,a0ee9a9c4be51840,Espeon | Skarmory | Klefki | Sharpedo | Heliolisk | Hydreigon,Maushold-Four | Tyranitar | Volcarona | Aerodactyl | Slowbro-Galar | Sandaconda,1
47,4,7,0.33175212144851685,3f5bf5a63ada1032,2d2b660408c573f9,Espeon | Skarmory | Klefki | Sharpedo | Heliolisk | Hydreigon,Meganium | Whimsicott | Dragapult | Mamoswine | Farigiraf | Aerodactyl,1
47,5,41,0.36643046140670776,3f5bf5a63ada1032,ac702d77c3ea10ab,Espeon | Skarmory | Klefki | Sharpedo | Heliolisk | Hydreigon,Archaludon | Pelipper | Excadrill | Basculegion | Raichu | Greninja,1
48,1,39,0.19246435165405273,955e89a0ec5dc754,fce52b299c35e3fd,Charizard | Whimsicott | Garchomp | Kingambit | Kangaskhan | Basculegion,Charizard | Glimmora | Whimsicott | Weavile | Garchomp | Basculegion,1
48,2,83,0.20767158269882202,955e89a0ec5dc754,fadd3b7811f330f1,Charizard | Whimsicott | Garchomp | Kingambit | Kangaskhan | Basculegion,Charizard | Glimmora | Whimsicott | Weavile | Garchomp | Basculegion,1
48,3,53,0.2229832410812378,955e89a0ec5dc754,8e6908b4beb4dc44,Charizard | Whimsicott | Garchomp | Kingambit | Kangaskhan | Basculegion,Froslass | Aerodactyl | Basculegion | Kingambit | Sneasler | Garchomp,1
48,4,24,0.2254682183265686,955e89a0ec5dc754,ed84462ffebdc79f,Charizard | Whimsicott | Garchomp | Kingambit | Kangaskhan | Basculegion,Froslass | Aerodactyl | Basculegion | Kingambit | Sneasler | Garchomp,2
48,5,50,0.24873995780944824,955e89a0ec5dc754,92786912a032174b,Charizard | Whimsicott | Garchomp | Kingambit | Kangaskhan | Basculegion,Charizard | Whimsicott | Garchomp | Glimmora | Basculegion | Sneasler,1
49,1,36,0.18664312362670898,e9873f520153bdc0,d2aa2deae1f55de2,Archaludon | Pelipper | Sneasler | Sinistcha | Blastoise | Farigiraf,Sinistcha | Pelipper | Toxicroak | Farigiraf | Blastoise | Archaludon,1
49,2,12,0.3172726631164551,e9873f520153bdc0,570ed60f0ed77b54,Archaludon | Pelipper | Sneasler | Sinistcha | Blastoise | Farigiraf,Blastoise | Archaludon | Sinistcha-Masterpiece | Talonflame | Sneasler | Farigiraf,3
49,3,95,0.37081193923950195,e9873f520153bdc0,74abed4000fdc759,Archaludon | Pelipper | Sneasler | Sinistcha | Blastoise | Farigiraf,Lopunny | Archaludon | Pelipper | Sinistcha | Incineroar | Aegislash,1
49,4,28,0.42288464307785034,e9873f520153bdc0,c66b89361c2c0ce6,Archaludon | Pelipper | Sneasler | Sinistcha | Blastoise | Farigiraf,Blastoise | Whimsicott | Pelipper | Sneasler | Kingambit | Scizor,1
49,5,84,0.4721865653991699,e9873f520153bdc0,f782d37fabb0ec3c,Archaludon | Pelipper | Sneasler | Sinistcha | Blastoise | Farigiraf,Blastoise | Farigiraf | Basculegion | Pelipper | Archaludon | Sableye,1
50,1,2,0.10608428716659546,92786912a032174b,7478a4ee98b254ca,Charizard | Whimsicott | Garchomp | Glimmora | Basculegion | Sneasler,Sneasler | Garchomp | Basculegion | Glimmora | Charizard | Whimsicott,21
50,2,39,0.1528761386871338,92786912a032174b,fce52b299c35e3fd,Charizard | Whimsicott | Garchomp | Glimmora | Basculegion | Sneasler,Charizard | Glimmora | Whimsicott | Weavile | Garchomp | Basculegion,1
50,3,83,0.15671604871749878,92786912a032174b,fadd3b7811f330f1,Charizard | Whimsicott | Garchomp | Glimmora | Basculegion | Sneasler,Charizard | Glimmora | Whimsicott | Weavile | Garchomp | Basculegion,1
50,4,60,0.2173282504081726,92786912a032174b,198c25a6899ba315,Charizard | Whimsicott | Garchomp | Glimmora | Basculegion | Sneasler,Charizard | Whimsicott | Garchomp | Incineroar | Sneasler | Torkoal,2
50,5,48,0.24873995780944824,92786912a032174b,955e89a0ec5dc754,Charizard | Whimsicott | Garchomp | Glimmora | Basculegion | Sneasler,Charizard | Whimsicott | Garchomp | Kingambit | Kangaskhan | Basculegion,2
51,1,17,0.4291125535964966,cf2ae968b113e46c,12b03ab13a8680d0,Charizard | Milotic | Sinistcha-Masterpiece | Aegislash | Sneasler | Aerodactyl,Scizor | Charizard | Sinistcha | Sneasler | Milotic | Meowstic,2
51,2,91,0.5770063996315002,cf2ae968b113e46c,3cc7784784d57fbe,Charizard | Milotic | Sinistcha-Masterpiece | Aegislash | Sneasler | Aerodactyl,Floette-Eternal | Garchomp | Milotic | Volcarona | Aerodactyl | Aegislash,1
51,3,54,0.5959722399711609,cf2ae968b113e46c,d934166ee98817d8,Charizard | Milotic | Sinistcha-Masterpiece | Aegislash | Sneasler | Aerodactyl,Scovillain | Pelipper | Archaludon | Basculegion | Sneasler | Aerodactyl,1
51,4,35,0.6069076061248779,cf2ae968b113e46c,b18e3c651392fa64,Charizard | Milotic | Sinistcha-Masterpiece | Aegislash | Sneasler | Aerodactyl,Scovillain | Pelipper | Basculegion | Archaludon | Sneasler | Scizor,1
51,5,20,0.6249845027923584,cf2ae968b113e46c,df2443ad1a281035,Charizard | Milotic | Sinistcha-Masterpiece | Aegislash | Sneasler | Aerodactyl,Sneasler | Sinistcha | Scovillain | Kommo-o | Basculegion | Volcarona,1
52,1,43,0.3353492021560669,2bdaf2f2c2a86e6e,7bfbc46af7c8c27b,Aerodactyl | Meganium | Basculegion | Sneasler | Farigiraf | Kingambit,Pelipper | Basculegion | Meganium | Sneasler | Dragonite | Kingambit,2
52,2,89,0.37727653980255127,2bdaf2f2c2a86e6e,ed60f837af6ac454,Aerodactyl | Meganium | Basculegion | Sneasler | Farigiraf | Kingambit,Sneasler | Kingambit | Basculegion | Aerodactyl | Charizard | Sylveon,1
52,3,64,0.40118408203125,2bdaf2f2c2a86e6e,13337dcb4c6e9421,Aerodactyl | Meganium | Basculegion | Sneasler | Farigiraf | Kingambit,Banette | Sneasler | Archaludon | Basculegion | Aerodactyl | Sylveon,1
52,4,87,0.40274691581726074,2bdaf2f2c2a86e6e,54aa0690b907d90b,Aerodactyl | Meganium | Basculegion | Sneasler | Farigiraf | Kingambit,Gardevoir | Aerodactyl | Rotom-Heat | Basculegion | Kingambit | Sneasler,1
52,5,22,0.43613892793655396,2bdaf2f2c2a86e6e,7b55959832ba42ff,Aerodactyl | Meganium | Basculegion | Sneasler | Farigiraf | Kingambit,Whimsicott | Glimmora | Kingambit | Basculegion | Sneasler | Lopunny,1
53,1,24,0.003679335117340088,8e6908b4beb4dc44,ed84462ffebdc79f,Froslass | Aerodactyl | Basculegion | Kingambit | Sneasler | Garchomp,Froslass | Aerodactyl | Basculegion | Kingambit | Sneasler | Garchomp,2
53,2,48,0.2229832410812378,8e6908b4beb4dc44,955e89a0ec5dc754,Froslass | Aerodactyl | Basculegion | Kingambit | Sneasler | Garchomp,Charizard | Whimsicott | Garchomp | Kingambit | Kangaskhan | Basculegion,2
53,3,39,0.30746322870254517,8e6908b4beb4dc44,fce52b299c35e3fd,Froslass | Aerodactyl | Basculegion | Kingambit | Sneasler | Garchomp,Charizard | Glimmora | Whimsicott | Weavile | Garchomp | Basculegion,1
53,4,50,0.3080487847328186,8e6908b4beb4dc44,92786912a032174b,Froslass | Aerodactyl | Basculegion | Kingambit | Sneasler | Garchomp,Charizard | Whimsicott | Garchomp | Glimmora | Basculegion | Sneasler,1
53,5,83,0.33370155096054077,8e6908b4beb4dc44,fadd3b7811f330f1,Froslass | Aerodactyl | Basculegion | Kingambit | Sneasler | Garchomp,Charizard | Glimmora | Whimsicott | Weavile | Garchomp | Basculegion,1
54,1,25,0.3689926266670227,d934166ee98817d8,5073c827ba524d11,Scovillain | Pelipper | Archaludon | Basculegion | Sneasler | Aerodactyl,Talonflame | Basculegion | Tsareena | Corviknight | Garchomp | Floette-Eternal,2
54,2,53,0.4973108768463135,d934166ee98817d8,8e6908b4beb4dc44,Scovillain | Pelipper | Archaludon | Basculegion | Sneasler | Aerodactyl,Froslass | Aerodactyl | Basculegion | Kingambit | Sneasler | Garchomp,1
54,3,24,0.5101715326309204,d934166ee98817d8,ed84462ffebdc79f,Scovillain | Pelipper | Archaludon | Basculegion | Sneasler | Aerodactyl,Froslass | Aerodactyl | Basculegion | Kingambit | Sneasler | Garchomp,2
54,4,20,0.5419255495071411,d934166ee98817d8,df2443ad1a281035,Scovillain | Pelipper | Archaludon | Basculegion | Sneasler | Aerodactyl,Sneasler | Sinistcha | Scovillain | Kommo-o | Basculegion | Volcarona,1
54,5,91,0.5657933950424194,d934166ee98817d8,3cc7784784d57fbe,Scovillain | Pelipper | Archaludon | Basculegion | Sneasler | Aerodactyl,Floette-Eternal | Garchomp | Milotic | Volcarona | Aerodactyl | Aegislash,1
55,1,68,0.37574613094329834,bba266c9203da3cf,7867d8deae467750,Torkoal | Incineroar | Oranguru | Gardevoir | Farigiraf | Sinistcha,Farigiraf | Incineroar | Torkoal | Kangaskhan | Maushold-Four | Azumarill,1
55,2,92,0.3781917095184326,bba266c9203da3cf,3d9bf5c9e331e243,Torkoal | Incineroar | Oranguru | Gardevoir | Farigiraf | Sinistcha,Kingambit | Sylveon | Farigiraf | Floette-Eternal | Incineroar | Basculegion,1
55,3,0,0.4878043532371521,bba266c9203da3cf,dca36b3fe686f36e,Torkoal | Incineroar | Oranguru | Gardevoir | Farigiraf | Sinistcha,Golurk | Torkoal | Farigiraf | Lucario | Aromatisse | Kangaskhan,2
55,4,37,0.5084680318832397,bba266c9203da3cf,6882fcbf0a57cea4,Torkoal | Incineroar | Oranguru | Gardevoir | Farigiraf | Sinistcha,Hawlucha | Snorlax | Hydreigon | Incineroar | Sinistcha | Scizor,1
55,5,96,0.5480828285217285,bba266c9203da3cf,542794f09e7bfa39,Torkoal | Incineroar | Oranguru | Gardevoir | Farigiraf | Sinistcha,Lopunny | Aegislash | Floette-Eternal | Arcanine-Hisui | Farigiraf | Rotom-Wash,1
56,1,70,0.34660428762435913,afd9f42651240969,a0ee9a9c4be51840,Gliscor | Mamoswine | Meganium | Tsareena | Tyranitar | Tinkaton,Maushold-Four | Tyranitar | Volcarona | Aerodactyl | Slowbro-Galar | Sandaconda,1
56,2,74,0.46471333503723145,afd9f42651240969,d3acf28d1e746d6e,Gliscor | Mamoswine | Meganium | Tsareena | Tyranitar | Tinkaton,Aggron | Sylveon | Incineroar | Garchomp | Talonflame | Lucario,1
56,3,40,0.47918105125427246,afd9f42651240969,17179e9bb791e30b,Gliscor | Mamoswine | Meganium | Tsareena | Tyranitar | Tinkaton,Golurk | Delphox | Bellibolt | Appletun | Froslass | Passimian,1
56,4,73,0.4872052073478699,afd9f42651240969,c3539a4a9c794700,Gliscor | Mamoswine | Meganium | Tsareena | Tyranitar | Tinkaton,Talonflame | Starmie | Torterra | Decidueye-Hisui | Snorlax | Sharpedo,1
56,5,41,0.5106773972511292,afd9f42651240969,ac702d77c3ea10ab,Gliscor | Mamoswine | Meganium | Tsareena | Tyranitar | Tinkaton,Archaludon | Pelipper | Excadrill | Basculegion | Raichu | Greninja,1
57,1,34,0.3269485831260681,c5560cd78e4c96b5,64009bd3514e42ac,Delphox | Whimsicott | Sinistcha | Rotom-Wash | Garchomp | Farigiraf,Froslass | Delphox | Whimsicott | Rotom-Wash | Goodra-Hisui | Kingambit,1
57,2,3,0.41364532709121704,c5560cd78e4c96b5,7570a0d953203ed0,Delphox | Whimsicott | Sinistcha | Rotom-Wash | Garchomp | Farigiraf,Tyranitar | Garchomp | Meganium | Aegislash | Whimsicott | Delphox,1
57,3,7,0.5088493824005127,c5560cd78e4c96b5,2d2b660408c573f9,Delphox | Whimsicott | Sinistcha | Rotom-Wash | Garchomp | Farigiraf,Meganium | Whimsicott | Dragapult | Mamoswine | Farigiraf | Aerodactyl,1
57,4,32,0.5438926219940186,c5560cd78e4c96b5,d642e602096c71c5,Delphox | Whimsicott | Sinistcha | Rotom-Wash | Garchomp | Farigiraf,Blastoise | Farigiraf | Pelipper | Sneasler | Sinistcha | Delphox,1
57,5,5,0.5831800103187561,c5560cd78e4c96b5,8db3485f91224b02,Delphox | Whimsicott | Sinistcha | Rotom-Wash | Garchomp | Farigiraf,Tsareena | Typhlosion-Hisui | Tauros-Paldea-Aqua | Floette-Eternal | Dragapult | Whimsicott,1
58,1,28,0.4136582016944885,0f5f8edd2d734bd4,c66b89361c2c0ce6,Starmie | Archaludon | Sableye | Pelipper | Sneasler | Garchomp,Blastoise | Whimsicott | Pelipper | Sneasler | Kingambit | Scizor,1
58,2,81,0.4349677562713623,0f5f8edd2d734bd4,09b5de4947afb974,Starmie | Archaludon | Sableye | Pelipper | Sneasler | Garchomp,Altaria | Sinistcha | Sneasler | Arcanine-Hisui | Milotic | Aerodactyl,1
58,3,14,0.476731538772583,0f5f8edd2d734bd4,209c695dc848b7ec,Starmie | Archaludon | Sableye | Pelipper | Sneasler | Garchomp,Sneasler | Maushold | Kingambit | Aerodactyl | Kommo-o | Basculegion-F,2
58,4,49,0.5537158250808716,0f5f8edd2d734bd4,e9873f520153bdc0,Starmie | Archaludon | Sableye | Pelipper | Sneasler | Garchomp,Archaludon | Pelipper | Sneasler | Sinistcha | Blastoise | Farigiraf,1
58,5,4,0.57764732837677,0f5f8edd2d734bd4,52bf8b5c32fbcd05,Starmie | Archaludon | Sableye | Pelipper | Sneasler | Garchomp,Greninja | Pelipper | Archaludon | Basculegion | Gengar | Whimsicott,1
59,1,91,0.49022722244262695,00826b434731de8e,3cc7784784d57fbe,Scovillain | Primarina | Sneasler | Kingambit | Aerodactyl | Garchomp,Floette-Eternal | Garchomp | Milotic | Volcarona | Aerodactyl | Aegislash,1
59,2,71,0.6390299797058105,00826b434731de8e,ee32120317afa214,Scovillain | Primarina | Sneasler | Kingambit | Aerodactyl | Garchomp,Venusaur | Incineroar | Sneasler | Charizard | Milotic | Garchomp,1
59,3,45,0.6536800861358643,00826b434731de8e,071631a04d65b68a,Scovillain | Primarina | Sneasler | Kingambit | Aerodactyl | Garchomp,Archaludon | Blastoise | Garchomp | Sableye | Hippowdon | Sneasler,1
59,4,97,0.6564323902130127,00826b434731de8e,adf8d41c4b35c03a,Scovillain | Primarina | Sneasler | Kingambit | Aerodactyl | Garchomp,Tyranitar | Excadrill | Garchomp | Incineroar | Sinistcha-Masterpiece | Milotic,1
59,5,35,0.6569473147392273,00826b434731de8e,b18e3c651392fa64,Scovillain | Primarina | Sneasler | Kingambit | Aerodactyl | Garchomp,Scovillain | Pelipper | Basculegion | Archaludon | Sneasler | Scizor,1
60,1,50,0.2173282504081726,198c25a6899ba315,92786912a032174b,Charizard | Whimsicott | Garchomp | Incineroar | Sneasler | Torkoal,Charizard | Whimsicott | Garchomp | Glimmora | Basculegion | Sneasler,1
60,2,48,0.3422073721885681,198c25a6899ba315,955e89a0ec5dc754,Charizard | Whimsicott | Garchomp | Incineroar | Sneasler | Torkoal,Charizard | Whimsicott | Garchomp | Kingambit | Kangaskhan | Basculegion,2
60,3,2,0.34463053941726685,198c25a6899ba315,7478a4ee98b254ca,Charizard | Whimsicott | Garchomp | Incineroar | Sneasler | Torkoal,Sneasler | Garchomp | Basculegion | Glimmora | Charizard | Whimsicott,21
60,4,39,0.35831671953201294,198c25a6899ba315,fce52b299c35e3fd,Charizard | Whimsicott | Garchomp | Incineroar | Sneasler | Torkoal,Charizard | Glimmora | Whimsicott | Weavile | Garchomp | Basculegion,1
60,5,1,0.37341994047164917,198c25a6899ba315,9d75ac2a4adf2436,Charizard | Whimsicott | Garchomp | Incineroar | Sneasler | Torkoal,Aerodactyl | Charizard | Floette-Eternal | Hydreigon | Garchomp | Rotom-Wash,2
61,1,78,0.1325610876083374,89f9327eb020e067,16a80bda34c55cf6,Charizard | Farigiraf | Garchomp | Aerodactyl | Sylveon | Kingambit,Charizard | Floette-Eternal | Garchomp | Kingambit | Aerodactyl | Basculegion,2
61,2,48,0.321397602558136,89f9327eb020e067,955e89a0ec5dc754,Charizard | Farigiraf | Garchomp | Aerodactyl | Sylveon | Kingambit,Charizard | Whimsicott | Garchomp | Kingambit | Kangaskhan | Basculegion,2
61,3,44,0.3618573546409607,89f9327eb020e067,7a9e249b48057e6b,Charizard | Farigiraf | Garchomp | Aerodactyl | Sylveon | Kingambit,Charizard | Venusaur | Kingambit | Basculegion | Sneasler | Garchomp,1
61,4,53,0.4201502203941345,89f9327eb020e067,8e6908b4beb4dc44,Charizard | Farigiraf | Garchomp | Aerodactyl | Sylveon | Kingambit,Froslass | Aerodactyl | Basculegion | Kingambit | Sneasler | Garchomp,1
61,5,24,0.4204685688018799,89f9327eb020e067,ed84462ffebdc79f,Charizard | Farigiraf | Garchomp | Aerodactyl | Sylveon | Kingambit,Froslass | Aerodactyl | Basculegion | Kingambit | Sneasler | Garchomp,2
62,1,93,0.4447411894798279,f49dae567be7d287,d3dc3187197501b6,Glimmora | Weavile | Volcarona | Tauros-Paldea-Aqua | Torterra | Rotom-Mow,Greninja | Whimsicott | Sylveon | Garchomp | Tyranitar | Rotom-Heat,1
62,2,10,0.4783257246017456,f49dae567be7d287,0bd00b4502acf9f3,Glimmora | Weavile | Volcarona | Tauros-Paldea-Aqua | Torterra | Rotom-Mow,Mimikyu | Rotom-Wash | Delphox | Garchomp | Scizor | Aerodactyl,1
62,3,31,0.5436817407608032,f49dae567be7d287,d68f7b3ed4ee2ce7,Glimmora | Weavile | Volcarona | Tauros-Paldea-Aqua | Torterra | Rotom-Mow,Volcarona | Lucario | Basculegion-F | Krookodile | Clefable | Rotom-Mow,4
62,4,7,0.5505354404449463,f49dae567be7d287,2d2b660408c573f9,Glimmora | Weavile | Volcarona | Tauros-Paldea-Aqua | Torterra | Rotom-Mow,Meganium | Whimsicott | Dragapult | Mamoswine | Farigiraf | Aerodactyl,1
62,5,72,0.6222774982452393,f49dae567be7d287,27432d43dfb0e64c,Glimmora | Weavile | Volcarona | Tauros-Paldea-Aqua | Torterra | Rotom-Mow,Floette-Eternal | Rotom-Mow | Incineroar | Slowking | Garchomp | Gengar,1
63,1,75,0.420343279838562,bb8d069ae5a2742b,0852556e42be201c,Chandelure | Whimsicott | Milotic | Farigiraf | Weavile | Venusaur,Chandelure | Chesnaught | Aerodactyl | Milotic | Sylveon | Torkoal,1
63,2,3,0.549659252166748,bb8d069ae5a2742b,7570a0d953203ed0,Chandelure | Whimsicott | Milotic | Farigiraf | Weavile | Venusaur,Tyranitar | Garchomp | Meganium | Aegislash | Whimsicott | Delphox,1
63,3,77,0.5588395595550537,bb8d069ae5a2742b,80d3ca348213d5fd,Chandelure | Whimsicott | Milotic | Farigiraf | Weavile | Venusaur,Aggron | Dragapult | Sylveon | Pelipper | Slowking-Galar | Sinistcha-Masterpiece,1
63,4,72,0.5608166456222534,bb8d069ae5a2742b,27432d43dfb0e64c,Chandelure | Whimsicott | Milotic | Farigiraf | Weavile | Venusaur,Floette-Eternal | Rotom-Mow | Incineroar | Slowking | Garchomp | Gengar,1
63,5,98,0.5642160177230835,bb8d069ae5a2742b,67cadcf31deda539,Chandelure | Whimsicott | Milotic | Farigiraf | Weavile | Venusaur,Politoed | Archaludon | Weavile | Chimecho | Torterra | Azumarill,1
64,1,9,0.10003340244293213,13337dcb4c6e9421,be3d8bea5367fac9,Banette | Sneasler | Archaludon | Basculegion | Aerodactyl | Sylveon,Banette | Aerodactyl | Basculegion | Sneasler | Archaludon | Sylveon,1
64,2,52,0.40118408203125,13337dcb4c6e9421,2bdaf2f2c2a86e6e,Banette | Sneasler | Archaludon | Basculegion | Aerodactyl | Sylveon,Aerodactyl | Meganium | Basculegion | Sneasler | Farigiraf | Kingambit,1
64,3,90,0.4318338632583618,13337dcb4c6e9421,c2f91708ff1de60c,Banette | Sneasler | Archaludon | Basculegion | Aerodactyl | Sylveon,Corviknight | Garchomp | Sylveon | Basculegion | Incineroar | Sneasler,1
64,4,85,0.51223224401474,13337dcb4c6e9421,94214ebf5d0afaa5,Banette | Sneasler | Archaludon | Basculegion | Aerodactyl | Sylveon,Charizard | Venusaur | Sylveon | Milotic | Aegislash | Aerodactyl,1
64,5,87,0.5226649045944214,13337dcb4c6e9421,54aa0690b907d90b,Banette | Sneasler | Archaludon | Basculegion | Aerodactyl | Sylveon,Gardevoir | Aerodactyl | Rotom-Heat | Basculegion | Kingambit | Sneasler,1
65,1,45,0.6100456714630127,e3f1bb426fdde045,071631a04d65b68a,Garchomp | Tyranitar | Corviknight | Oranguru | Primarina | Chimecho,Archaludon | Blastoise | Garchomp | Sableye | Hippowdon | Sneasler,1
65,2,98,0.6245392560958862,e3f1bb426fdde045,67cadcf31deda539,Garchomp | Tyranitar | Corviknight | Oranguru | Primarina | Chimecho,Politoed | Archaludon | Weavile | Chimecho | Torterra | Azumarill,1
65,3,91,0.6284732818603516,e3f1bb426fdde045,3cc7784784d57fbe,Garchomp | Tyranitar | Corviknight | Oranguru | Primarina | Chimecho,Floette-Eternal | Garchomp | Milotic | Volcarona | Aerodactyl | Aegislash,1
65,4,75,0.630131721496582,e3f1bb426fdde045,0852556e42be201c,Garchomp | Tyranitar | Corviknight | Oranguru | Primarina | Chimecho,Chandelure | Chesnaught | Aerodactyl | Milotic | Sylveon | Torkoal,1
65,5,33,0.6317111253738403,e3f1bb426fdde045,47911ee82d65f50a,Garchomp | Tyranitar | Corviknight | Oranguru | Primarina | Chimecho,Garganacl | Archaludon | Hippowdon | Gardevoir | Farigiraf | Sableye,1
66,1,92,0.4751244783401489,178afa1aca9318fa,3d9bf5c9e331e243,Delphox | Sinistcha | Kingambit | Gyarados | Garchomp | Floette-Eternal,Kingambit | Sylveon | Farigiraf | Floette-Eternal | Incineroar | Basculegion,1
66,2,8,0.5457808971405029,178afa1aca9318fa,180863b74c34fa90,Delphox | Sinistcha | Kingambit | Gyarados | Garchomp | Floette-Eternal,Tyranitar | Garchomp | Corviknight | Milotic | Incineroar | Venusaur,1
66,3,38,0.5663201808929443,178afa1aca9318fa,3a3de686c64e9ca2,Delphox | Sinistcha | Kingambit | Gyarados | Garchomp | Floette-Eternal,Mimikyu | Rotom-Wash | Delphox | Garchomp | Kingambit | Sneasler,1
66,4,11,0.6003499627113342,178afa1aca9318fa,231edb01937ae286,Delphox | Sinistcha | Kingambit | Gyarados | Garchomp | Floette-Eternal,Aegislash | Rotom-Wash | Gengar | Garchomp | Ninetales-Alola | Incineroar,5
66,5,82,0.6014554500579834,178afa1aca9318fa,f6e24ac0cbd2c9d7,Delphox | Sinistcha | Kingambit | Gyarados | Garchomp | Floette-Eternal,Venusaur | Kingambit | Sylveon | Garchomp | Farigiraf | Torkoal,1
67,1,37,0.44597846269607544,67c6cb24d6437893,6882fcbf0a57cea4,Floette-Eternal | Incineroar | Garchomp | Talonflame | Milotic | Aegislash,Hawlucha | Snorlax | Hydreigon | Incineroar | Sinistcha | Scizor,1
67,2,8,0.5373163223266602,67c6cb24d6437893,180863b74c34fa90,Floette-Eternal | Incineroar | Garchomp | Talonflame | Milotic | Aegislash,Tyranitar | Garchomp | Corviknight | Milotic | Incineroar | Venusaur,1
67,3,90,0.5639345049858093,67c6cb24d6437893,c2f91708ff1de60c,Floette-Eternal | Incineroar | Garchomp | Talonflame | Milotic | Aegislash,Corviknight | Garchomp | Sylveon | Basculegion | Incineroar | Sneasler,1
67,4,91,0.6048789620399475,67c6cb24d6437893,3cc7784784d57fbe,Floette-Eternal | Incineroar | Garchomp | Talonflame | Milotic | Aegislash,Floette-Eternal | Garchomp | Milotic | Volcarona | Aerodactyl | Aegislash,1
67,5,45,0.6384025812149048,67c6cb24d6437893,071631a04d65b68a,Floette-Eternal | Incineroar | Garchomp | Talonflame | Milotic | Aegislash,Archaludon | Blastoise | Garchomp | Sableye | Hippowdon | Sneasler,1
68,1,13,0.361081063747406,7867d8deae467750,0d527b3a3477ed15,Farigiraf | Incineroar | Torkoal | Kangaskhan | Maushold-Four | Azumarill,Golurk | Farigiraf | Incineroar | Torkoal | Sneasler | Venusaur,9
68,2,55,0.37574613094329834,7867d8deae467750,bba266c9203da3cf,Farigiraf | Incineroar | Torkoal | Kangaskhan | Maushold-Four | Azumarill,Torkoal | Incineroar | Oranguru | Gardevoir | Farigiraf | Sinistcha,1
68,3,92,0.5593740344047546,7867d8deae467750,3d9bf5c9e331e243,Farigiraf | Incineroar | Torkoal | Kangaskhan | Maushold-Four | Azumarill,Kingambit | Sylveon | Farigiraf | Floette-Eternal | Incineroar | Basculegion,1
68,4,96,0.5699342489242554,7867d8deae467750,542794f09e7bfa39,Farigiraf | Incineroar | Torkoal | Kangaskhan | Maushold-Four | Azumarill,Lopunny | Aegislash | Floette-Eternal | Arcanine-Hisui | Farigiraf | Rotom-Wash,1
68,5,80,0.6417237520217896,7867d8deae467750,52cc4138be0fef1b,Farigiraf | Incineroar | Torkoal | Kangaskhan | Maushold-Four | Azumarill,Gengar | Maushold | Whimsicott | Basculegion | Incineroar | Dragonite,1
69,1,77,0.45226746797561646,8bd96d5ac9738765,80d3ca348213d5fd,Sylveon | Aerodactyl | Camerupt | Kommo-o | Oranguru | Sableye,Aggron | Dragapult | Sylveon | Pelipper | Slowking-Galar | Sinistcha-Masterpiece,1
69,2,27,0.48739320039749146,8bd96d5ac9738765,1704eee3d088e6d6,Sylveon | Aerodactyl | Camerupt | Kommo-o | Oranguru | Sableye,Chandelure | Torkoal | Arcanine-Hisui | Incineroar | Rotom-Heat | Scovillain,1
69,3,96,0.5009307861328125,8bd96d5ac9738765,542794f09e7bfa39,Sylveon | Aerodactyl | Camerupt | Kommo-o | Oranguru | Sableye,Lopunny | Aegislash | Floette-Eternal | Arcanine-Hisui | Farigiraf | Rotom-Wash,1
69,4,0,0.5177582502365112,8bd96d5ac9738765,dca36b3fe686f36e,Sylveon | Aerodactyl | Camerupt | Kommo-o | Oranguru | Sableye,Golurk | Torkoal | Farigiraf | Lucario | Aromatisse | Kangaskhan,2
69,5,32,0.5208464860916138,8bd96d5ac9738765,d642e602096c71c5,Sylveon | Aerodactyl | Camerupt | Kommo-o | Oranguru | Sableye,Blastoise | Farigiraf | Pelipper | Sneasler | Sinistcha | Delphox,1
70,1,73,0.22491896152496338,a0ee9a9c4be51840,c3539a4a9c794700,Maushold-Four | Tyranitar | Volcarona | Aerodactyl | Slowbro-Galar | Sandaconda,Talonflame | Starmie | Torterra | Decidueye-Hisui | Snorlax | Sharpedo,1
70,2,47,0.31989991664886475,a0ee9a9c4be51840,3f5bf5a63ada1032,Maushold-Four | Tyranitar | Volcarona | Aerodactyl | Slowbro-Galar | Sandaconda,Espeon | Skarmory | Klefki | Sharpedo | Heliolisk | Hydreigon,1
70,3,7,0.3347442150115967,a0ee9a9c4be51840,2d2b660408c573f9,Maushold-Four | Tyranitar | Volcarona | Aerodactyl | Slowbro-Galar | Sandaconda,Meganium | Whimsicott | Dragapult | Mamoswine | Farigiraf | Aerodactyl,1
70,4,40,0.3431434631347656,a0ee9a9c4be51840,17179e9bb791e30b,Maushold-Four | Tyranitar | Volcarona | Aerodactyl | Slowbro-Galar | Sandaconda,Golurk | Delphox | Bellibolt | Appletun | Froslass | Passimian,1
